filename,locus_tag,product,Prediction
225937.3,MLBPJMHG_01114,High-affinity branched-chain amino acid transport system permease protein LivH,OTHER
225937.3,MLBPJMHG_01115,hypothetical protein,SP
225937.3,MLBPJMHG_01116,IS3 family transposase ISEc15,OTHER
225937.3,MLBPJMHG_01117,IS3 family transposase ISEc14,OTHER
225937.3,MLBPJMHG_01118,hypothetical protein,OTHER
225937.3,MLBPJMHG_01119,HTH-type transcriptional activator RhaS,OTHER
225937.3,MLBPJMHG_01120,hypothetical protein,OTHER
225937.3,MLBPJMHG_01121,"2-halobenzoate 1,2-dioxygenase large subunit",OTHER
225937.3,MLBPJMHG_01122,hypothetical protein,OTHER
225937.3,MLBPJMHG_01123,"Benzoate 1,2-dioxygenase electron transfer component",OTHER
225937.3,MLBPJMHG_01124,Levodione reductase,OTHER
225937.3,MLBPJMHG_01125,hypothetical protein,OTHER
225937.3,MLBPJMHG_01126,Metapyrocatechase,OTHER
225937.3,MLBPJMHG_01127,2-hydroxymuconic semialdehyde dehydrogenase,OTHER
225937.3,MLBPJMHG_01128,2-hydroxymuconate semialdehyde hydrolase,OTHER
225937.3,MLBPJMHG_01129,"2-hydroxypent-2,4-dienoate hydratase",OTHER
225937.3,MLBPJMHG_01130,Acetaldehyde dehydrogenase,OTHER
225937.3,MLBPJMHG_01131,4-hydroxy-2-oxovalerate aldolase,OTHER
225937.3,MLBPJMHG_01132,"2-oxo-hept-4-ene-1,7-dioate hydratase",OTHER
225937.3,MLBPJMHG_01133,2-hydroxymuconate tautomerase,OTHER
225937.3,MLBPJMHG_01134,Swarming motility protein SwrC,OTHER
225937.3,MLBPJMHG_01135,Multidrug resistance protein MdtA,LIPO
225937.3,MLBPJMHG_01136,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",OTHER
225937.3,MLBPJMHG_01137,hypothetical protein,OTHER
225937.3,MLBPJMHG_01138,hypothetical protein,OTHER
225937.3,MLBPJMHG_01139,HTH-type transcriptional repressor KstR2,OTHER
225937.3,MLBPJMHG_01140,hypothetical protein,SP
225937.3,MLBPJMHG_01141,Disulfide-bond oxidoreductase YghU,OTHER
225937.3,MLBPJMHG_01142,Disulfide-bond oxidoreductase YghU,OTHER
225937.3,MLBPJMHG_01143,Adenosylcobalamin_alpha-ribazole phosphatase,OTHER
225937.3,MLBPJMHG_01144,hypothetical protein,OTHER
225937.3,MLBPJMHG_01145,hypothetical protein,OTHER
225937.3,MLBPJMHG_01146,hypothetical protein,OTHER
225937.3,MLBPJMHG_01148,hypothetical protein,OTHER
225937.3,MLBPJMHG_01149,Glycine betaine transporter 1,OTHER
225937.3,MLBPJMHG_01150,hypothetical protein,OTHER
225937.3,MLBPJMHG_01151,hypothetical protein,OTHER
225937.3,MLBPJMHG_01152,hypothetical protein,LIPO
225937.3,MLBPJMHG_01153,hypothetical protein,OTHER
225937.3,MLBPJMHG_01154,hypothetical protein,OTHER
225937.3,MLBPJMHG_01155,hypothetical protein,SP
225937.3,MLBPJMHG_01156,hypothetical protein,OTHER
225937.3,MLBPJMHG_01157,Acetyl-CoA_oxalate CoA-transferase,OTHER
225937.3,MLBPJMHG_01158,Acyl-homoserine lactone acylase PvdQ,LIPO
225937.3,MLBPJMHG_01159,hypothetical protein,LIPO
225937.3,MLBPJMHG_01160,"2,3-dehydroadipyl-CoA hydratase",OTHER
225937.3,MLBPJMHG_01161,"Fumarate hydratase class I, anaerobic",OTHER
225937.3,MLBPJMHG_01162,Protein adenylyltransferase SelO,OTHER
225937.3,MLBPJMHG_01163,hypothetical protein,OTHER
225937.3,MLBPJMHG_01164,Glucosyl-3-phosphoglycerate_mannosyl-3-phosphoglycerate phosphatase,OTHER
225937.3,MLBPJMHG_01165,Glucosyl-3-phosphoglycerate synthase,OTHER
225937.3,MLBPJMHG_01166,Glucosylglycerate phosphorylase,OTHER
225937.3,MLBPJMHG_01167,Phthiocerol synthesis polyketide synthase type I PpsC,OTHER
225937.3,MLBPJMHG_01168,NADPH-dependent curcumin reductase,OTHER
225937.3,MLBPJMHG_01169,hypothetical protein,OTHER
225937.3,MLBPJMHG_01170,hypothetical protein,OTHER
225937.3,MLBPJMHG_01171,hypothetical protein,OTHER
225937.3,MLBPJMHG_01172,Lactoylglutathione lyase,OTHER
225937.3,MLBPJMHG_01173,hypothetical protein,OTHER
225937.3,MLBPJMHG_01174,hypothetical protein,OTHER
225937.3,MLBPJMHG_01175,hypothetical protein,OTHER
225937.3,MLBPJMHG_01176,Protein SlyX,OTHER
225937.3,MLBPJMHG_01177,Succinyl-diaminopimelate desuccinylase,OTHER
225937.3,MLBPJMHG_01178,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",OTHER
225937.3,MLBPJMHG_01179,Protein YffB,OTHER
225937.3,MLBPJMHG_01180,LL-diaminopimelate aminotransferase,OTHER
225937.3,MLBPJMHG_01181,Bifunctional uridylyltransferase_uridylyl-removing enzyme,OTHER
225937.3,MLBPJMHG_01182,Methionine aminopeptidase,OTHER
225937.3,MLBPJMHG_01183,30S ribosomal protein S2,OTHER
225937.3,MLBPJMHG_01184,Elongation factor Ts,OTHER
225937.3,MLBPJMHG_01185,Uridylate kinase,OTHER
225937.3,MLBPJMHG_01186,Ribosome-recycling factor,OTHER
225937.3,MLBPJMHG_01187,"Ditrans,polycis-undecaprenyl-diphosphate synthase __2E,6E_-farnesyl-diphosphate specific_",OTHER
225937.3,MLBPJMHG_01188,Phosphatidate cytidylyltransferase,OTHER
225937.3,MLBPJMHG_01189,1-deoxy-D-xylulose 5-phosphate reductoisomerase,OTHER
225937.3,MLBPJMHG_01190,Regulator of sigma-E protease RseP,OTHER
225937.3,MLBPJMHG_01191,Outer membrane protein assembly factor BamA,SP
225937.3,MLBPJMHG_01192,hypothetical protein,SP
225937.3,MLBPJMHG_01193,UDP-3-O-acylglucosamine N-acyltransferase,OTHER
225937.3,MLBPJMHG_01194,3-hydroxyacyl-_acyl-carrier-protein_ dehydratase FabZ,OTHER
225937.3,MLBPJMHG_01195,Acyl-_acyl-carrier-protein_--UDP-N-acetylglucosamine O-acyltransferase,OTHER
225937.3,MLBPJMHG_01196,Lipid-A-disaccharide synthase,OTHER
225937.3,MLBPJMHG_01197,Ribonuclease HII,OTHER
225937.3,MLBPJMHG_01199,hypothetical protein,OTHER
225937.3,MLBPJMHG_01200,Adaptive-response sensory-kinase SasA,OTHER
225937.3,MLBPJMHG_01201,hypothetical protein,SP
225937.3,MLBPJMHG_01202,Sensory transduction protein regX3,OTHER
225937.3,MLBPJMHG_01203,DNA topoisomerase 3,OTHER
225937.3,MLBPJMHG_01204,DNA-binding transcriptional regulator BolA,OTHER
225937.3,MLBPJMHG_01205,putative protein YciO,OTHER
225937.3,MLBPJMHG_01206,hypothetical protein,OTHER
225937.3,MLBPJMHG_01207,hypothetical protein,OTHER
225937.3,MLBPJMHG_01208,Hydroxyacylglutathione hydrolase GloC,OTHER
225937.3,MLBPJMHG_01209,hypothetical protein,SP
225937.3,MLBPJMHG_01210,hypothetical protein,OTHER
225937.3,MLBPJMHG_01211,ATP-dependent DNA helicase PcrA,OTHER
225937.3,MLBPJMHG_01212,hypothetical protein,OTHER
225937.3,MLBPJMHG_01213,hypothetical protein,OTHER
225937.3,MLBPJMHG_01214,hypothetical protein,OTHER
225937.3,MLBPJMHG_01215,hypothetical protein,OTHER
225937.3,MLBPJMHG_01216,hypothetical protein,OTHER
225937.3,MLBPJMHG_01217,hypothetical protein,OTHER
225937.3,MLBPJMHG_01218,hypothetical protein,OTHER
225937.3,MLBPJMHG_01219,hypothetical protein,OTHER
225937.3,MLBPJMHG_01220,hypothetical protein,OTHER
225937.3,MLBPJMHG_01221,hypothetical protein,OTHER
225937.3,MLBPJMHG_01222,hypothetical protein,OTHER
225937.3,MLBPJMHG_01223,hypothetical protein,OTHER
225937.3,MLBPJMHG_01224,hypothetical protein,OTHER
225937.3,MLBPJMHG_01225,"GTP 3_,8-cyclase",OTHER
225937.3,MLBPJMHG_01226,hypothetical protein,OTHER
225937.3,MLBPJMHG_01227,hypothetical protein,OTHER
225937.3,MLBPJMHG_01228,hypothetical protein,OTHER
225937.3,MLBPJMHG_01230,hypothetical protein,OTHER
225937.3,MLBPJMHG_01231,hypothetical protein,OTHER
225937.3,MLBPJMHG_01232,Protease 3,SP
225937.3,MLBPJMHG_01233,hypothetical protein,OTHER
225937.3,MLBPJMHG_01234,3-phenylpropionate-dihydrodiol_cinnamic acid-dihydrodiol dehydrogenase,OTHER
225937.3,MLBPJMHG_01235,Chromosome partition protein Smc,OTHER
225937.3,MLBPJMHG_01236,Ribonuclease T,OTHER
225937.3,MLBPJMHG_01237,Dihydroorotase,OTHER
225937.3,MLBPJMHG_01238,Outer membrane protein A,SP
225937.3,MLBPJMHG_01239,Histone deacetylase-like amidohydrolase,OTHER
225937.3,MLBPJMHG_01240,Peptidyl-lysine N-acetyltransferase Pat,OTHER
225937.3,MLBPJMHG_01241,Recombination-associated protein RdgC,OTHER
225937.3,MLBPJMHG_01242,hypothetical protein,OTHER
225937.3,MLBPJMHG_01243,Peroxide stress resistance protein YaaA,OTHER
225937.3,MLBPJMHG_01244,hypothetical protein,OTHER
225937.3,MLBPJMHG_01245,putative oxidoreductase YciK,OTHER
225937.3,MLBPJMHG_01246,N-acetylmuramic acid 6-phosphate phosphatase,OTHER
225937.3,MLBPJMHG_01247,Ubiquinone biosynthesis O-methyltransferase,OTHER
225937.3,MLBPJMHG_01248,5_-deoxyadenosine deaminase,OTHER
225937.3,MLBPJMHG_01249,Methylthioribose-1-phosphate isomerase,OTHER
225937.3,MLBPJMHG_01250,hypothetical protein,OTHER
225937.3,MLBPJMHG_01251,Tail-specific protease,SP
225937.3,MLBPJMHG_01252,Fatty acid oxidation complex subunit alpha,OTHER
225937.3,MLBPJMHG_01253,Putative acyltransferase,OTHER
225937.3,MLBPJMHG_01254,hypothetical protein,OTHER
225937.3,MLBPJMHG_01255,hypothetical protein,OTHER
225937.3,MLBPJMHG_01256,hypothetical protein,OTHER
225937.3,MLBPJMHG_01257,Regulatory protein RecX,OTHER
225937.3,MLBPJMHG_01258,Membrane-bound lytic murein transglycosylase F,LIPO
225937.3,MLBPJMHG_01259,Phosphoribosylformylglycinamidine synthase,OTHER
225937.3,MLBPJMHG_01260,GTP cyclohydrolase 1 type 2,OTHER
225937.3,MLBPJMHG_01261,hypothetical protein,OTHER
225937.3,MLBPJMHG_01262,putative Nudix hydrolase NudL,OTHER
225937.3,MLBPJMHG_01263,Protein YrdA,OTHER
225937.3,MLBPJMHG_01264,hypothetical protein,OTHER
225937.3,MLBPJMHG_01265,Formate-dependent phosphoribosylglycinamide formyltransferase,OTHER
225937.3,MLBPJMHG_01271,hypothetical protein,OTHER
225937.3,MLBPJMHG_01272,Beta-barrel assembly-enhancing protease,OTHER
225937.3,MLBPJMHG_01273,Sensor histidine kinase RcsC,OTHER
225937.3,MLBPJMHG_01274,hypothetical protein,OTHER
225937.3,MLBPJMHG_01275,Cation_acetate symporter ActP,OTHER
225937.3,MLBPJMHG_01276,hypothetical protein,OTHER
225937.3,MLBPJMHG_01277,DNA polymerase III PolC-type,OTHER
225937.3,MLBPJMHG_01278,Inosine-5_-monophosphate dehydrogenase,OTHER
225937.3,MLBPJMHG_01279,putative DNA endonuclease SmrA,OTHER
225937.3,MLBPJMHG_01280,hypothetical protein,LIPO
225937.3,MLBPJMHG_01281,Isoquinoline 1-oxidoreductase subunit alpha,OTHER
225937.3,MLBPJMHG_01282,Isoquinoline 1-oxidoreductase subunit beta,TATLIPO
225937.3,MLBPJMHG_01283,putative xanthine dehydrogenase subunit A,OTHER
225937.3,MLBPJMHG_01284,Methylthioribulose-1-phosphate dehydratase,OTHER
225937.3,MLBPJMHG_01285,Acireductone dioxygenase,OTHER
225937.3,MLBPJMHG_01286,Enolase-phosphatase E1,OTHER
225937.3,MLBPJMHG_01287,hypothetical protein,LIPO
225937.3,MLBPJMHG_01288,Type II secretion system protein E,OTHER
225937.3,MLBPJMHG_01289,hypothetical protein,OTHER
225937.3,MLBPJMHG_01290,NAD_P_H dehydrogenase _quinone_,OTHER
225937.3,MLBPJMHG_01291,putative protein YfgD,OTHER
225937.3,MLBPJMHG_01292,Thiol-disulfide oxidoreductase ResA,LIPO
225937.3,MLBPJMHG_01293,DNA polymerase III subunit alpha,OTHER
225937.3,MLBPJMHG_01294,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,OTHER
225937.3,MLBPJMHG_01295,tRNA_Ile_-lysidine synthase,OTHER
225937.3,MLBPJMHG_01296,CTP synthase,OTHER
225937.3,MLBPJMHG_01297,2-dehydro-3-deoxyphosphooctonate aldolase,OTHER
225937.3,MLBPJMHG_01298,Enolase,OTHER
225937.3,MLBPJMHG_01299,Cell division protein FtsB,SP
225937.3,MLBPJMHG_01300,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,OTHER
225937.3,MLBPJMHG_01301,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",OTHER
225937.3,MLBPJMHG_01302,tRNA pseudouridine synthase D,OTHER
225937.3,MLBPJMHG_01303,5_-nucleotidase SurE,OTHER
225937.3,MLBPJMHG_01304,Protein-L-isoaspartate O-methyltransferase,OTHER
225937.3,MLBPJMHG_01305,hypothetical protein,OTHER
225937.3,MLBPJMHG_01306,hypothetical protein,LIPO
225937.3,MLBPJMHG_01307,RNA polymerase sigma factor RpoS,OTHER
225937.3,MLBPJMHG_01308,hypothetical protein,SP
225937.3,MLBPJMHG_01309,Endonuclease III,OTHER
225937.3,MLBPJMHG_01310,Ion-translocating oxidoreductase complex subunit E,OTHER
225937.3,MLBPJMHG_01311,Ion-translocating oxidoreductase complex subunit G,OTHER
225937.3,MLBPJMHG_01312,Ion-translocating oxidoreductase complex subunit D,OTHER
225937.3,MLBPJMHG_01313,Ion-translocating oxidoreductase complex subunit C,OTHER
225937.3,MLBPJMHG_01314,Ion-translocating oxidoreductase complex subunit B,OTHER
225937.3,MLBPJMHG_01315,Ion-translocating oxidoreductase complex subunit B,OTHER
225937.3,MLBPJMHG_01316,Ion-translocating oxidoreductase complex subunit A,OTHER
225937.3,MLBPJMHG_01317,Methionine--tRNA ligase,OTHER
225937.3,MLBPJMHG_01318,Iron-sulfur cluster carrier protein,OTHER
225937.3,MLBPJMHG_01319,dCTP deaminase,OTHER
225937.3,MLBPJMHG_01320,putative protein,OTHER
225937.3,MLBPJMHG_01321,Valine--pyruvate aminotransferase,OTHER
225937.3,MLBPJMHG_01322,hypothetical protein,SP
225937.3,MLBPJMHG_01323,Phosphoribosylglycinamide formyltransferase,OTHER
225937.3,MLBPJMHG_01324,Phosphoribosylformylglycinamidine cyclo-ligase,OTHER
225937.3,MLBPJMHG_01325,hypothetical protein,SP
225937.3,MLBPJMHG_01326,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,OTHER
225937.3,MLBPJMHG_01327,DnaA regulatory inactivator Hda,OTHER
225937.3,MLBPJMHG_01328,Sporulation initiation inhibitor protein Soj,OTHER
225937.3,MLBPJMHG_01329,putative protein YqcC,OTHER
225937.3,MLBPJMHG_01330,Nicotinate-nucleotide pyrophosphorylase _carboxylating_,OTHER
225937.3,MLBPJMHG_01331,hypothetical protein,OTHER
225937.3,MLBPJMHG_01332,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",OTHER
225937.3,MLBPJMHG_01333,hypothetical protein,OTHER
225937.3,MLBPJMHG_01334,hypothetical protein,OTHER
225937.3,MLBPJMHG_01335,hypothetical protein,OTHER
225937.3,MLBPJMHG_01336,Cobalamin adenosyltransferase,OTHER
225937.3,MLBPJMHG_01337,2-dehydropantoate 2-reductase,OTHER
225937.3,MLBPJMHG_01338,Valine--tRNA ligase,OTHER
225937.3,MLBPJMHG_01339,hypothetical protein,OTHER
225937.3,MLBPJMHG_01340,Cytosol aminopeptidase,OTHER
225937.3,MLBPJMHG_01341,Lipopolysaccharide export system permease protein LptF,OTHER
225937.3,MLBPJMHG_01342,Lipopolysaccharide export system permease protein LptG,OTHER
225937.3,MLBPJMHG_01343,hypothetical protein,OTHER
225937.3,MLBPJMHG_01344,Alanine--tRNA ligase,OTHER
225937.3,MLBPJMHG_01345,Aspartate kinase Ask_LysC,OTHER
225937.3,MLBPJMHG_01346,Translational regulator CsrA,OTHER
225937.3,MLBPJMHG_01350,hypothetical protein,OTHER
225937.3,MLBPJMHG_01351,Ribonuclease,OTHER
225937.3,MLBPJMHG_01352,Methyl-accepting chemotaxis protein McpQ,OTHER
225937.3,MLBPJMHG_01353,hypothetical protein,OTHER
225937.3,MLBPJMHG_01354,hypothetical protein,SP
225937.3,MLBPJMHG_01355,hypothetical protein,OTHER
225937.3,MLBPJMHG_01356,ATP-dependent RNA helicase DbpA,OTHER
225937.3,MLBPJMHG_01357,oxaloacetate decarboxylase gamma chain,OTHER
225937.3,MLBPJMHG_01358,Oxaloacetate decarboxylase alpha chain,OTHER
225937.3,MLBPJMHG_01359,Oxaloacetate decarboxylase beta chain,OTHER
225937.3,MLBPJMHG_01360,Error-prone DNA polymerase,OTHER
225937.3,MLBPJMHG_01361,Protein ImuB,OTHER
225937.3,MLBPJMHG_01362,hypothetical protein,OTHER
225937.3,MLBPJMHG_01363,Putative pterin-4-alpha-carbinolamine dehydratase,OTHER
225937.3,MLBPJMHG_01364,hypothetical protein,OTHER
225937.3,MLBPJMHG_01365,hypothetical protein,OTHER
225937.3,MLBPJMHG_01366,hypothetical protein,OTHER
225937.3,MLBPJMHG_01367,hypothetical protein,OTHER
225937.3,MLBPJMHG_01368,hypothetical protein,OTHER
225937.3,MLBPJMHG_01369,hypothetical protein,OTHER
225937.3,MLBPJMHG_01370,Glutamate--cysteine ligase,OTHER
225937.3,MLBPJMHG_01371,2-_hydroxymethyl_glutarate dehydrogenase,OTHER
225937.3,MLBPJMHG_01372,Thiosulfate-binding protein,SP
225937.3,MLBPJMHG_01373,hypothetical protein,OTHER
225937.3,MLBPJMHG_01374,Sulfate transport system permease protein CysW,OTHER
225937.3,MLBPJMHG_01375,Sulfate_thiosulfate import ATP-binding protein CysA,OTHER
225937.3,MLBPJMHG_01376,Proline_betaine transporter,OTHER
225937.3,MLBPJMHG_01377,hypothetical protein,LIPO
225937.3,MLBPJMHG_01378,putative multidrug ABC transporter ATP-binding protein YbhF,OTHER
225937.3,MLBPJMHG_01379,putative multidrug ABC transporter permease YbhS,OTHER
225937.3,MLBPJMHG_01380,hypothetical protein,OTHER
225937.3,MLBPJMHG_01381,hypothetical protein,OTHER
225937.3,MLBPJMHG_01382,hypothetical protein,OTHER
225937.3,MLBPJMHG_01383,ATP-dependent zinc metalloprotease FtsH 3,OTHER
225937.3,MLBPJMHG_01384,hypothetical protein,OTHER
225937.3,MLBPJMHG_01385,Glutathione hydrolase proenzyme,SP
225937.3,MLBPJMHG_01386,Formyltetrahydrofolate deformylase,OTHER
225937.3,MLBPJMHG_01387,DNA gyrase subunit A,OTHER
225937.3,MLBPJMHG_01388,Phosphoserine aminotransferase,OTHER
225937.3,MLBPJMHG_01389,Bifunctional chorismate mutase_prephenate dehydratase,OTHER
225937.3,MLBPJMHG_01390,Histidinol-phosphate aminotransferase,OTHER
225937.3,MLBPJMHG_01391,3-phosphoshikimate 1-carboxyvinyltransferase,OTHER
225937.3,MLBPJMHG_01392,Cytidylate kinase,OTHER
225937.3,MLBPJMHG_01393,30S ribosomal protein S1,OTHER
225937.3,MLBPJMHG_01394,Integration host factor subunit beta,OTHER
225937.3,MLBPJMHG_01395,Lipopolysaccharide assembly protein A,OTHER
225937.3,MLBPJMHG_01396,Lipopolysaccharide assembly protein B,OTHER
225937.3,MLBPJMHG_01397,Orotidine 5_-phosphate decarboxylase,OTHER
225937.3,MLBPJMHG_01399,Aspartate_prephenate aminotransferase,OTHER
225937.3,MLBPJMHG_01400,UvrABC system protein B,OTHER
225937.3,MLBPJMHG_01401,hypothetical protein,OTHER
225937.3,MLBPJMHG_01402,D-alanine--D-alanine ligase,OTHER
225937.3,MLBPJMHG_01403,Ferrous-iron efflux pump FieF,OTHER
225937.3,MLBPJMHG_01404,hypothetical protein,OTHER
225937.3,MLBPJMHG_01405,Dihydroorotate dehydrogenase _quinone_,OTHER
225937.3,MLBPJMHG_01406,Ribosome modulation factor,OTHER
225937.3,MLBPJMHG_01407,Ribosomal RNA large subunit methyltransferase K_L,OTHER
225937.3,MLBPJMHG_01408,hypothetical protein,SP
225937.3,MLBPJMHG_01409,hypothetical protein,OTHER
225937.3,MLBPJMHG_01410,putative M18 family aminopeptidase 2,OTHER
225937.3,MLBPJMHG_01412,hypothetical protein,OTHER
225937.3,MLBPJMHG_01413,Esterase TesA,SP
225937.3,MLBPJMHG_01414,Lipoprotein-releasing system ATP-binding protein LolD,OTHER
225937.3,MLBPJMHG_01415,hypothetical protein,OTHER
225937.3,MLBPJMHG_01416,hypothetical protein,SP
225937.3,MLBPJMHG_01417,NAD-dependent methanol dehydrogenase,OTHER
225937.3,MLBPJMHG_01418,hypothetical protein,OTHER
225937.3,MLBPJMHG_01419,Beta-barrel assembly-enhancing protease,LIPO
225937.3,MLBPJMHG_01420,hypothetical protein,OTHER
225937.3,MLBPJMHG_01421,hypothetical protein,OTHER
225937.3,MLBPJMHG_01422,hypothetical protein,OTHER
225937.3,MLBPJMHG_01423,Chaperone protein HtpG,OTHER
225937.3,MLBPJMHG_01424,hypothetical protein,OTHER
225937.3,MLBPJMHG_01425,Catalase-peroxidase,OTHER
225937.3,MLBPJMHG_01426,tRNA-dihydrouridine_16_ synthase,OTHER
225937.3,MLBPJMHG_01427,hypothetical protein,SP
225937.3,MLBPJMHG_01428,Fructose-bisphosphate aldolase class 1,OTHER
225937.3,MLBPJMHG_01429,hypothetical protein,OTHER
225937.3,MLBPJMHG_01430,hypothetical protein,OTHER
225937.3,MLBPJMHG_01431,hypothetical protein,OTHER
225937.3,MLBPJMHG_01432,L-aspartate_glutamate-specific racemase,OTHER
225937.3,MLBPJMHG_01433,hypothetical protein,SP
225937.3,MLBPJMHG_01434,hypothetical protein,OTHER
225937.3,MLBPJMHG_01435,hypothetical protein,OTHER
225937.3,MLBPJMHG_01436,hypothetical protein,OTHER
225937.3,MLBPJMHG_01437,Transcriptional regulatory protein YpdB,OTHER
225937.3,MLBPJMHG_01438,hypothetical protein,OTHER
225937.3,MLBPJMHG_01439,hypothetical protein,OTHER
225937.3,MLBPJMHG_01440,Ferrichrome outer membrane transporter_phage receptor,SP
225937.3,MLBPJMHG_01441,hypothetical protein,OTHER
225937.3,MLBPJMHG_01442,hypothetical protein,SP
225937.3,MLBPJMHG_01443,hypothetical protein,OTHER
225937.3,MLBPJMHG_01444,hypothetical protein,OTHER
225937.3,MLBPJMHG_01445,hypothetical protein,OTHER
225937.3,MLBPJMHG_01446,Acetyl-CoA_oxalate CoA-transferase,OTHER
225937.3,MLBPJMHG_01447,Lipoprotein-releasing system ATP-binding protein LolD,OTHER
225937.3,MLBPJMHG_01448,hypothetical protein,OTHER
225937.3,MLBPJMHG_01449,L-cystine-binding protein FliY,SP
225937.3,MLBPJMHG_01450,Glutamine transport system permease protein GlnP,OTHER
225937.3,MLBPJMHG_01451,Glutamine transport system permease protein GlnP,OTHER
225937.3,MLBPJMHG_01452,Glutamine transport ATP-binding protein GlnQ,OTHER
225937.3,MLBPJMHG_01453,hypothetical protein,OTHER
225937.3,MLBPJMHG_01454,putative oxidoreductase,OTHER
225937.3,MLBPJMHG_01455,hypothetical protein,SP
225937.3,MLBPJMHG_01456,hypothetical protein,SP
225937.3,MLBPJMHG_01457,hypothetical protein,OTHER
225937.3,MLBPJMHG_01458,hypothetical protein,OTHER
225937.3,MLBPJMHG_01459,hypothetical protein,OTHER
225937.3,MLBPJMHG_01460,Disulfide-bond oxidoreductase YfcG,OTHER
225937.3,MLBPJMHG_01461,hypothetical protein,OTHER
225937.3,MLBPJMHG_01462,putative protein YbiI,OTHER
225937.3,MLBPJMHG_01463,hypothetical protein,OTHER
225937.3,MLBPJMHG_01464,hypothetical protein,SP
225937.3,MLBPJMHG_01465,hypothetical protein,OTHER
225937.3,MLBPJMHG_01466,hypothetical protein,OTHER
225937.3,MLBPJMHG_01467,hypothetical protein,OTHER
225937.3,MLBPJMHG_01468,HTH-type transcriptional regulator PerR,OTHER
225937.3,MLBPJMHG_01469,FMN-dependent NADH-azoreductase 1,OTHER
225937.3,MLBPJMHG_01470,Guanine deaminase,OTHER
225937.3,MLBPJMHG_01471,hypothetical protein,OTHER
225937.3,MLBPJMHG_01472,hypothetical protein,OTHER
225937.3,MLBPJMHG_01473,hypothetical protein,OTHER
225937.3,MLBPJMHG_01474,hypothetical protein,OTHER
225937.3,MLBPJMHG_01475,Cyclic dipyrimidine nucleotide synthase,OTHER
225937.3,MLBPJMHG_01476,hypothetical protein,OTHER
225937.3,MLBPJMHG_01477,Vitamin B12-dependent ribonucleoside-diphosphate reductase,OTHER
225937.3,MLBPJMHG_01478,hypothetical protein,SP
225937.3,MLBPJMHG_01479,Vitamin B12 import ATP-binding protein BtuD,OTHER
225937.3,MLBPJMHG_01480,hypothetical protein,OTHER
225937.3,MLBPJMHG_01481,hypothetical protein,SP
225937.3,MLBPJMHG_01482,Long-chain-fatty-acid--CoA ligase FadD15,OTHER
225937.3,MLBPJMHG_01483,hypothetical protein,OTHER
225937.3,MLBPJMHG_01484,hypothetical protein,OTHER
225937.3,MLBPJMHG_01485,Iron uptake protein A1,SP
225937.3,MLBPJMHG_01486,hypothetical protein,OTHER
